Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,Host
Taekwondo,2008,Jordan,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Senegal,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Uzbekistan,0,0,0,0,3,24,126," Beijing, China"
Taekwondo,2008,Mexico,2,0,0,2,3,24,126," Beijing, China"
Taekwondo,2008,Brazil,0,0,1,1,3,24,126," Beijing, China"
Taekwondo,2008,Honduras,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Germany,0,0,0,0,4,24,126," Beijing, China"
Taekwondo,2008,Spain,0,0,0,0,3,24,126," Beijing, China"
Taekwondo,2008,Israel,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Philippines,0,0,0,0,2,24,126," Beijing, China"
Taekwondo,2008,Canada,0,1,0,1,3,24,126," Beijing, China"
Taekwondo,2008,Turkey,0,1,1,2,4,24,126," Beijing, China"
Taekwondo,2008,Azerbaijan,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,South Korea,4,0,0,4,4,24,126," Beijing, China"
Taekwondo,2008,Marshall Islands,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Sweden,0,0,0,0,2,24,126," Beijing, China"
Taekwondo,2008,Mali,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Thailand,0,1,0,1,3,24,126," Beijing, China"
Taekwondo,2008,Iran,1,0,0,1,3,24,126," Beijing, China"
Taekwondo,2008,Greece,0,1,0,1,3,24,126," Beijing, China"
Taekwondo,2008,Peru,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Belize,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Cuba,0,0,1,1,3,24,126," Beijing, China"
Taekwondo,2008,Dominican Republic,0,1,0,1,1,24,126," Beijing, China"
Taekwondo,2008,Costa Rica,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Colombia,0,0,0,0,2,24,126," Beijing, China"
Taekwondo,2008,Vietnam,0,0,0,0,3,24,126," Beijing, China"
Taekwondo,2008,Puerto Rico,0,0,0,0,2,24,126," Beijing, China"
Taekwondo,2008,Benin,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Japan,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Portugal,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Argentina,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Qatar,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2008,Croatia,0,0,2,2,2,24,126," Beijing, China"
Taekwondo,2008,Norway,0,1,0,1,1,24,126," Beijing, China"
Taekwondo,2008,Papua New Guinea,0,0,0,0,1,24,126," Beijing, China"
Taekwondo,2012,Kyrgyzstan,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Jordan,0,0,0,0,3,24,128," London, United Kingdom"
Taekwondo,2012,Yemen,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Mexico,0,0,1,1,4,24,128," London, United Kingdom"
Taekwondo,2012,Slovenia,0,0,0,0,3,24,128," London, United Kingdom"
Taekwondo,2012,Morocco,0,0,0,0,3,24,128," London, United Kingdom"
Taekwondo,2012,Kazakhstan,0,0,0,0,3,24,128," London, United Kingdom"
Taekwondo,2012,Iran,0,1,0,1,3,24,128," London, United Kingdom"
Taekwondo,2012,Afghanistan,0,0,1,1,2,24,128," London, United Kingdom"
Taekwondo,2012,Russia,0,0,2,2,4,24,128," London, United Kingdom"
Taekwondo,2012,Tunisia,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Central African Republic,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2012,New Zealand,0,0,0,0,3,24,128," London, United Kingdom"
Taekwondo,2012,Panama,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Vietnam,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2012,Nigeria,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2012,Chile,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Canada,0,0,0,0,3,24,128," London, United Kingdom"
Taekwondo,2012,Samoa,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2012,Argentina,1,0,0,1,2,24,128," London, United Kingdom"
Taekwondo,2012,Brazil,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2012,Cuba,0,0,1,1,3,24,128," London, United Kingdom"
Taekwondo,2012,Senegal,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Jamaica,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Egypt,0,0,0,0,4,24,128," London, United Kingdom"
Taekwondo,2012,Algeria,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Uzbekistan,0,0,0,0,3,24,128," London, United Kingdom"
Taekwondo,2012,Serbia,1,0,0,1,3,24,128," London, United Kingdom"
Taekwondo,2012,Germany,0,0,1,1,2,24,128," London, United Kingdom"
Taekwondo,2012,Spain,1,2,0,3,3,24,128," London, United Kingdom"
Taekwondo,2012,Cote d'Ivoire,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,France,0,1,1,2,2,24,128," London, United Kingdom"
Taekwondo,2012,Tajikistan,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2012,Japan,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2012,China,1,1,1,3,3,24,128," London, United Kingdom"
Taekwondo,2012,Ukraine,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2012,South Korea,1,1,0,2,4,24,128," London, United Kingdom"
Taekwondo,2012,United States,0,0,2,2,4,24,128," London, United Kingdom"
Taekwondo,2012,Sweden,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2012,Great Britain,1,0,1,2,4,24,128," London, United Kingdom"
Taekwondo,2012,Thailand,0,0,1,1,3,24,128," London, United Kingdom"
Taekwondo,2012,Mali,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Australia,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2012,Peru,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Poland,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Dominican Republic,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Finland,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Italy,1,0,1,2,2,24,128," London, United Kingdom"
Taekwondo,2012,Netherlands,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Colombia,0,0,1,1,1,24,128," London, United Kingdom"
Taekwondo,2012,Greece,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Gabon,0,1,0,1,1,24,128," London, United Kingdom"
Taekwondo,2012,Costa Rica,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Lebanon,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Cambodia,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Grenada,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Turkey,1,1,0,2,3,24,128," London, United Kingdom"
Taekwondo,2012,Papua New Guinea,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Chinese Taipei,0,0,1,1,3,24,128," London, United Kingdom"
Taekwondo,2012,Armenia,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Guatemala,0,0,0,0,1,24,128," London, United Kingdom"
Taekwondo,2012,Croatia,0,0,1,1,2,24,128," London, United Kingdom"
Taekwondo,2012,Azerbaijan,0,0,0,0,2,24,128," London, United Kingdom"
Taekwondo,2016,Azerbaijan,1,0,2,3,4,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Jordan,1,0,0,1,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Belgium,0,0,0,0,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Egypt,0,0,1,1,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Cuba,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Niger,0,1,0,1,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Iran,0,0,1,1,4,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Philippines,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Cape Verde,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Israel,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,France,0,1,0,1,4,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Morocco,0,0,0,0,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Russia,0,1,0,1,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Tunisia,0,0,1,1,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Serbia,0,1,0,1,2,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Central African Republic,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Portugal,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Spain,0,1,1,2,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Panama,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Great Britain,1,1,1,3,4,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Chinese Taipei,0,0,0,0,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Cote d'Ivoire,1,0,1,2,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Venezuela,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Moldova,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Mali,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Kazakhstan,0,0,0,0,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Senegal,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Peru,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Brazil,0,0,1,1,4,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Mexico,0,1,0,1,4,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Honduras,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,United States,0,0,1,1,4,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Sweden,0,0,0,0,2,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Croatia,0,0,0,0,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Germany,0,0,0,0,2,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Japan,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Thailand,0,1,1,2,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Dominican Republic,0,0,1,1,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,South Korea,2,0,3,5,5,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Papua New Guinea,0,0,0,0,2,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Congo (Kinshasa),0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Australia,0,0,0,0,4,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,New Zealand,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Haiti,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Finland,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Chile,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Colombia,0,0,0,0,2,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Gabon,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Netherlands,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Canada,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Poland,0,0,0,0,2,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Aruba,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Mongolia,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,China,2,0,0,2,4,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Uzbekistan,0,0,0,0,3,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Nepal,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Libya,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Norway,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Cambodia,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Turkey,0,0,1,1,2,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Tonga,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Taekwondo,2016,Puerto Rico,0,0,0,0,1,24,126," Rio de Janeiro, Brazil"
Cycling,1896,Greece,1,3,0,4,9,18,41," Athens, Greece"
Cycling,1896,Great Britain,0,1,1,2,2,18,41," Athens, Greece"
Cycling,1896,France,4,1,1,6,2,18,41," Athens, Greece"
Cycling,1896,Germany,0,1,0,1,5,18,41," Athens, Greece"
Cycling,1896,Austria,1,0,2,3,1,18,41," Athens, Greece"
Cycling,1900,France,2,1,2,5,58,9,92," Paris, France"
Cycling,1900,Italy,1,0,0,1,7,9,92," Paris, France"
Cycling,1900,Germany,0,1,0,1,3,9,92," Paris, France"
Cycling,1900,Great Britain,0,1,0,1,1,9,92," Paris, France"
Cycling,1900,Bohemia,0,0,0,0,1,9,92," Paris, France"
Cycling,1900,United States,0,0,1,1,1,9,92," Paris, France"
Cycling,1900,Belgium,0,0,0,0,1,9,92," Paris, France"
Cycling,1904,United States,7,7,7,21,17,21,61," St. Louis, United States"
Cycling,1904,Italy,0,0,0,0,1,21,61," St. Louis, United States"
Cycling,1908,Great Britain,5,3,1,9,36,18,269," London, United Kingdom"
Cycling,1908,Canada,0,0,1,1,5,18,269," London, United Kingdom"
Cycling,1908,France,1,2,2,5,23,18,269," London, United Kingdom"
Cycling,1908,Germany,0,1,1,2,9,18,269," London, United Kingdom"
Cycling,1908,Netherlands,0,0,0,0,5,18,269," London, United Kingdom"
Cycling,1908,United States,0,0,0,0,2,18,269," London, United Kingdom"
Cycling,1908,Belgium,0,0,1,1,6,18,269," London, United Kingdom"
Cycling,1908,South Africa,0,0,0,0,4,18,269," London, United Kingdom"
Cycling,1908,Sweden,0,0,0,0,2,18,269," London, United Kingdom"
Cycling,1908,Italy,0,0,0,0,4,18,269," London, United Kingdom"
Cycling,1908,Greece,0,0,0,0,1,18,269," London, United Kingdom"
Cycling,1912,France,0,0,0,0,12,6,242," Stockholm, Sweden"
Cycling,1912,Norway,0,0,0,0,6,6,242," Stockholm, Sweden"
Cycling,1912,Russia,0,0,0,0,10,6,242," Stockholm, Sweden"
Cycling,1912,Germany,0,0,0,0,11,6,242," Stockholm, Sweden"
Cycling,1912,United States,0,0,2,2,9,6,242," Stockholm, Sweden"
Cycling,1912,Sweden,1,0,0,1,12,6,242," Stockholm, Sweden"
Cycling,1912,Canada,0,0,0,0,2,6,242," Stockholm, Sweden"
Cycling,1912,Scotland,0,0,0,0,16,6,242," Stockholm, Sweden"
Cycling,1912,England,0,2,0,2,24,6,242," Stockholm, Sweden"
Cycling,1912,Chile,0,0,0,0,4,6,242," Stockholm, Sweden"
Cycling,1912,Ireland,0,0,0,0,12,6,242," Stockholm, Sweden"
Cycling,1912,Denmark,0,0,0,0,7,6,242," Stockholm, Sweden"
Cycling,1912,Austria,0,0,0,0,6,6,242," Stockholm, Sweden"
Cycling,1912,Hungary,0,0,0,0,5,6,242," Stockholm, Sweden"
Cycling,1912,Finland,0,0,0,0,5,6,242," Stockholm, Sweden"
Cycling,1912,Bohemia,0,0,0,0,5,6,242," Stockholm, Sweden"
Cycling,1912,South Africa,1,0,0,1,1,6,242," Stockholm, Sweden"
Cycling,1912,Belgium,0,0,0,0,1,6,242," Stockholm, Sweden"
Archery,1900,France,4,5,4,13,13,24,32," Paris, France"
Archery,1900,Belgium,3,3,1,7,4,24,32," Paris, France"
Archery,1900,Netherlands,0,0,0,0,6,24,32," Paris, France"
Archery,1904,United States,4,4,4,12,29,18,70," St. Louis, United States"
Archery,1904,Chicago Archers,0,0,0,0,4,18,70," St. Louis, United States"
Archery,1904,Boston Archers,0,0,1,1,4,18,70," St. Louis, United States"
Archery,1904,Cincinnati Archers,1,1,0,2,8,18,70," St. Louis, United States"
Archery,1904,Potomac Archers,1,0,0,1,4,18,70," St. Louis, United States"
Archery,1908,Great Britain,2,2,1,5,41,9,77," London, United Kingdom"
Archery,1908,France,1,1,1,3,15,9,77," London, United Kingdom"
Archery,1908,United States,0,0,1,1,1,9,77," London, United Kingdom"
Archery,1920,Belgium,8,4,2,14,14,30,86," Antwerp, Belgium"
Archery,1920,France,1,4,1,6,8,30,86," Antwerp, Belgium"
Archery,1920,Netherlands,1,0,0,1,8,30,86," Antwerp, Belgium"
Archery,1972,Japan,0,0,0,0,4,6,95," Munich, West Germany"
Archery,1972,Norway,0,0,0,0,4,6,95," Munich, West Germany"
Archery,1972,Philippines,0,0,0,0,3,6,95," Munich, West Germany"
Archery,1972,Indonesia,0,0,0,0,1,6,95," Munich, West Germany"
Archery,1972,Mexico,0,0,0,0,6,6,95," Munich, West Germany"
Archery,1972,Denmark,0,0,0,0,4,6,95," Munich, West Germany"
Archery,1972,Belgium,0,0,0,0,3,6,95," Munich, West Germany"
Archery,1972,Luxembourg,0,0,0,0,2,6,95," Munich, West Germany"
Archery,1972,United States,2,0,0,2,6,6,95," Munich, West Germany"
Archery,1972,Sweden,0,1,0,1,5,6,95," Munich, West Germany"
Archery,1972,Great Britain,0,0,0,0,6,6,95," Munich, West Germany"
Archery,1972,Germany,0,0,0,0,4,6,95," Munich, West Germany"
Archery,1972,France,0,0,0,0,5,6,95," Munich, West Germany"
Archery,1972,Mongolia,0,0,0,0,3,6,95," Munich, West Germany"
Archery,1972,Australia,0,0,0,0,3,6,95," Munich, West Germany"
Archery,1972,Canada,0,0,0,0,6,6,95," Munich, West Germany"
Archery,1972,Italy,0,0,0,0,3,6,95," Munich, West Germany"
Archery,1972,Soviet Union,0,0,1,1,6,6,95," Munich, West Germany"
Archery,1972,Hungary,0,0,0,0,2,6,95," Munich, West Germany"
Archery,1972,Switzerland,0,0,0,0,4,6,95," Munich, West Germany"
Archery,1972,North Korea,0,0,0,0,3,6,95," Munich, West Germany"
Archery,1972,Finland,0,0,1,1,3,6,95," Munich, West Germany"
Archery,1972,Poland,0,1,0,1,4,6,95," Munich, West Germany"
Archery,1972,Spain,0,0,0,0,2,6,95," Munich, West Germany"
Archery,1972,New Zealand,0,0,0,0,1,6,95," Munich, West Germany"
Archery,1972,Chinese Taipei,0,0,0,0,1,6,95," Munich, West Germany"
Archery,1972,Puerto Rico,0,0,0,0,1,6,95," Munich, West Germany"
Shooting,1896,Greece,3,3,3,9,27,15,65," Athens, Greece"
Shooting,1896,Switzerland,0,0,0,0,1,15,65," Athens, Greece"
Shooting,1896,Denmark,0,1,2,3,3,15,65," Athens, Greece"
Shooting,1896,France,0,0,0,0,1,15,65," Athens, Greece"
Shooting,1896,Great Britain,0,0,0,0,2,15,65," Athens, Greece"
Shooting,1896,United States,2,1,0,3,3,15,65," Athens, Greece"
Shooting,1896,Italy,0,0,0,0,1,15,65," Athens, Greece"
Shooting,1900,France,2,2,2,6,33,24,221," Paris, France"
Shooting,1900,Belgium,0,1,2,3,11,24,221," Paris, France"
Shooting,1900,Switzerland,5,1,1,7,9,24,221," Paris, France"
Shooting,1900,Netherlands,0,0,1,1,7,24,221," Paris, France"
Shooting,1900,Norway,0,2,2,4,5,24,221," Paris, France"
Shooting,1900,Denmark,1,3,0,4,5,24,221," Paris, France"
Shooting,1900,Great Britain,0,0,0,0,1,24,221," Paris, France"
Shooting,1900,Romania,0,0,0,0,1,24,221," Paris, France"
Shooting,1908,Great Britain,6,7,8,21,78,45,444," London, United Kingdom"
Shooting,1908,Denmark,0,0,0,0,10,45,444," London, United Kingdom"
Shooting,1908,France,0,0,2,2,20,45,444," London, United Kingdom"
Shooting,1908,Sweden,2,2,1,5,18,45,444," London, United Kingdom"
Shooting,1908,United States,3,2,1,6,17,45,444," London, United Kingdom"
Shooting,1908,Canada,1,2,1,4,22,45,444," London, United Kingdom"
Shooting,1908,Norway,2,0,1,3,13,45,444," London, United Kingdom"
Shooting,1908,Netherlands,0,0,0,0,17,45,444," London, United Kingdom"
Shooting,1908,Belgium,1,2,0,3,10,45,444," London, United Kingdom"
Shooting,1908,Finland,0,0,0,0,9,45,444," London, United Kingdom"
Shooting,1908,Australasia,0,0,0,0,1,45,444," London, United Kingdom"
Shooting,1908,Greece,0,0,1,1,7,45,444," London, United Kingdom"
Shooting,1908,Hungary,0,0,0,0,2,45,444," London, United Kingdom"
Shooting,1908,Germany,0,0,0,0,1,45,444," London, United Kingdom"
Shooting,1912,United States,7,4,3,14,26,54,794," Stockholm, Sweden"
Shooting,1912,Chile,0,0,0,0,2,54,794," Stockholm, Sweden"
Shooting,1912,Denmark,0,1,2,3,14,54,794," Stockholm, Sweden"
Shooting,1912,Sweden,7,6,4,17,61,54,794," Stockholm, Sweden"
Shooting,1912,Finland,0,0,2,2,19,54,794," Stockholm, Sweden"
Shooting,1912,Russia,0,1,1,2,26,54,794," Stockholm, Sweden"
Shooting,1912,Austria,0,0,0,0,7,54,794," Stockholm, Sweden"
Shooting,1912,Norway,0,1,1,2,28,54,794," Stockholm, Sweden"
Shooting,1912,Great Britain,1,4,4,9,38,54,794," Stockholm, Sweden"
Shooting,1912,Germany,0,1,1,2,11,54,794," Stockholm, Sweden"
Shooting,1912,South Africa,0,0,0,0,8,54,794," Stockholm, Sweden"
Shooting,1912,Hungary,1,0,0,1,10,54,794," Stockholm, Sweden"
Shooting,1912,France,2,0,0,2,19,54,794," Stockholm, Sweden"
Shooting,1912,Canada,0,0,0,0,3,54,794," Stockholm, Sweden"
Shooting,1912,Netherlands,0,0,0,0,1,54,794," Stockholm, Sweden"
Shooting,1912,Greece,0,0,0,0,9,54,794," Stockholm, Sweden"
Shooting,1920,United States,13,4,6,23,29,66,838," Antwerp, Belgium"
Shooting,1920,Switzerland,0,0,5,5,15,66,838," Antwerp, Belgium"
Shooting,1920,Belgium,0,1,0,1,24,66,838," Antwerp, Belgium"
Shooting,1920,Denmark,1,2,0,3,15,66,838," Antwerp, Belgium"
Shooting,1920,Sweden,1,6,3,10,29,66,838," Antwerp, Belgium"
Shooting,1920,Brazil,1,1,1,3,7,66,838," Antwerp, Belgium"
Shooting,1920,Canada,0,0,0,0,7,66,838," Antwerp, Belgium"
Shooting,1920,Spain,0,0,0,0,7,66,838," Antwerp, Belgium"
Shooting,1920,France,0,2,0,2,17,66,838," Antwerp, Belgium"
Shooting,1920,Czech Republic,0,0,0,0,8,66,838," Antwerp, Belgium"
Shooting,1920,South Africa,0,1,0,1,7,66,838," Antwerp, Belgium"
Shooting,1920,Italy,0,0,0,0,10,66,838," Antwerp, Belgium"
Shooting,1920,Netherlands,0,0,0,0,15,66,838," Antwerp, Belgium"
Shooting,1920,Portugal,0,0,0,0,5,66,838," Antwerp, Belgium"
Shooting,1920,Norway,5,2,4,11,16,66,838," Antwerp, Belgium"
Shooting,1920,Great Britain,0,0,0,0,7,66,838," Antwerp, Belgium"
Shooting,1920,Greece,0,1,0,1,9,66,838," Antwerp, Belgium"
Shooting,1920,Finland,0,1,2,3,9,66,838," Antwerp, Belgium"
Football,1900,USFSA,0,1,0,1,13,3,35," Paris, France"
Football,1900,Upton Park FC,1,0,0,1,11,3,35," Paris, France"
Football,1900,Univ. of Brussels,0,0,1,1,11,3,35," Paris, France"
Football,1904,Christian Brothers' College,0,1,0,1,11,3,36," St. Louis, United States"
Football,1904,St. Rose,0,0,1,1,12,3,36," St. Louis, United States"
Football,1904,Galt Football Club,1,0,0,1,13,3,36," St. Louis, United States"
Football,1908,France,0,0,0,0,22,3,72," London, United Kingdom"
Football,1908,Sweden,0,0,0,0,14,3,72," London, United Kingdom"
Football,1908,Denmark,0,1,0,1,13,3,72," London, United Kingdom"
Football,1908,Great Britain,1,0,0,1,11,3,72," London, United Kingdom"
Football,1908,Netherlands,0,0,1,1,12,3,72," London, United Kingdom"
Football,1912,Russia,0,0,0,0,15,3,163," Stockholm, Sweden"
Football,1912,Norway,0,0,0,0,12,3,163," Stockholm, Sweden"
Football,1912,Sweden,0,0,0,0,14,3,163," Stockholm, Sweden"
Football,1912,Italy,0,0,0,0,14,3,163," Stockholm, Sweden"
Football,1912,Great Britain,1,0,0,1,14,3,163," Stockholm, Sweden"
Football,1912,Denmark,0,1,0,1,15,3,163," Stockholm, Sweden"
Football,1912,Hungary,0,0,0,0,14,3,163," Stockholm, Sweden"
Football,1912,Austria,0,0,0,0,15,3,163," Stockholm, Sweden"
Football,1912,Germany,0,0,0,0,22,3,163," Stockholm, Sweden"
Football,1912,Netherlands,0,0,1,1,15,3,163," Stockholm, Sweden"
Football,1912,Finland,0,0,0,0,13,3,163," Stockholm, Sweden"
Football,1920,Denmark,0,0,0,0,11,3,190," Antwerp, Belgium"
Football,1920,Norway,0,0,0,0,16,3,190," Antwerp, Belgium"
Football,1920,Egypt,0,0,0,0,11,3,190," Antwerp, Belgium"
Football,1920,Spain,0,1,0,1,18,3,190," Antwerp, Belgium"
Football,1920,Greece,0,0,0,0,11,3,190," Antwerp, Belgium"
Football,1920,Great Britain,0,0,0,0,11,3,190," Antwerp, Belgium"
Football,1920,Italy,0,0,0,0,21,3,190," Antwerp, Belgium"
Football,1920,Belgium,1,0,0,1,14,3,190," Antwerp, Belgium"
Football,1920,France,0,0,0,0,11,3,190," Antwerp, Belgium"
Football,1920,Sweden,0,0,0,0,12,3,190," Antwerp, Belgium"
Football,1920,Netherlands,0,0,1,1,14,3,190," Antwerp, Belgium"
Football,1920,Serbia,0,0,0,0,15,3,190," Antwerp, Belgium"
Football,1920,Luxembourg,0,0,0,0,11,3,190," Antwerp, Belgium"
Football,1920,Czech Republic,0,0,0,0,14,3,190," Antwerp, Belgium"
Table Tennis,1988,Nigeria,0,0,0,0,8,12,206," Seoul, South Korea"
Table Tennis,1988,Jordan,0,0,0,0,1,12,206," Seoul, South Korea"
Table Tennis,1988,Dominican Republic,0,0,0,0,3,12,206," Seoul, South Korea"
Table Tennis,1988,Iraq,0,0,0,0,1,12,206," Seoul, South Korea"
Table Tennis,1988,South Korea,2,1,1,4,10,12,206," Seoul, South Korea"
Table Tennis,1988,Great Britain,0,0,0,0,7,12,206," Seoul, South Korea"
Table Tennis,1988,Sweden,0,0,1,1,7,12,206," Seoul, South Korea"
Table Tennis,1988,Austria,0,0,0,0,2,12,206," Seoul, South Korea"
Table Tennis,1988,Hungary,0,0,0,0,5,12,206," Seoul, South Korea"
Table Tennis,1988,Tunisia,0,0,0,0,4,12,206," Seoul, South Korea"
Table Tennis,1988,United States,0,0,0,0,3,12,206," Seoul, South Korea"
Table Tennis,1988,France,0,0,0,0,2,12,206," Seoul, South Korea"
Table Tennis,1988,Australia,0,0,0,0,3,12,206," Seoul, South Korea"
Table Tennis,1988,Belgium,0,0,0,0,2,12,206," Seoul, South Korea"
Table Tennis,1988,Germany,0,0,0,0,6,12,206," Seoul, South Korea"
